Sale_ID,Product_ID,Store_ID,Sale_Date,Quantity_Sold,Revenue
eda83796,P005,S101,2025-07-23,113,22530
38f10d15,P005,S102,2025-07-24,114,45529
e9264cca,P002,S104,2025-07-25,396,46353
10b9953f,P005,S101,2025-07-26,127,5963
f1c3838a,P004,S102,2025-07-27,95,3083
b184ffd5,P005,S102,2025-07-28,29,40827
1db9bcb3,P004,S102,2025-07-29,486,25700
9fcb1e0b,P003,S101,2025-07-30,171,3023
ad410c3e,P002,S102,2025-07-31,81,29473
1c08929d,P004,S101,2025-08-01,15,20465
5618a9b6,P002,S101,2025-08-02,290,49386
ec766dc8,P002,S102,2025-08-03,497,43537
d43366c7,P003,S102,2025-08-04,470,34677
09c032af,P003,S102,2025-08-05,462,26125
b8cdc3cf,P004,S103,2025-08-06,302,40979
83492820,P002,S102,2025-08-07,144,46199
e9543ac0,P002,S102,2025-08-08,220,19346
7fce68c5,P001,S102,2025-08-09,63,4246
6caee586,P005,S102,2025-08-10,74,28476
ae7d6ec9,P003,S102,2025-08-11,149,2323
92745120,P004,S103,2025-08-12,234,1361
e43e6f3d,P001,S103,2025-08-13,115,22792
7a9b682c,P001,S101,2025-08-14,123,46564
7e95e3b4,P002,S103,2025-08-15,377,20409
83295586,P004,S102,2025-08-16,416,42320
b7836755,P004,S102,2025-08-17,232,7610
7dcd7b57,P003,S103,2025-08-18,462,28937
dd5dfe83,P001,S102,2025-08-19,201,43995
0aa9d769,P005,S101,2025-08-20,444,11867
92191976,P004,S102,2025-08-21,438,13870
8bf73193,P001,S103,2025-08-22,267,26788
0ffc47f0,P004,S104,2025-08-23,42,11217
a72b79f3,P002,S103,2025-08-24,79,3040
9cb5ec09,P001,S103,2025-08-25,277,31929
c2eb207e,P002,S103,2025-08-26,32,42622
ff69308c,P003,S101,2025-08-27,286,41185
4714a576,P003,S101,2025-08-28,370,26774
d4157862,P002,S104,2025-08-29,68,44385
d2f20f37,P004,S102,2025-08-30,402,29249
3744d533,P002,S102,2025-08-31,197,24981
b7cc505a,P004,S101,2025-09-01,105,13744
a5f4e457,P004,S104,2025-09-02,105,41264
ec0824ac,P001,S101,2025-09-03,433,7412
f5a883f1,P001,S101,2025-09-04,353,41691
2ad7f6d5,P001,S104,2025-09-05,353,13922
6c0600d1,P004,S104,2025-09-06,488,4321
3f1614a5,P003,S104,2025-09-07,74,45939
982b8749,P001,S104,2025-09-08,15,39665
5359da3b,P001,S101,2025-09-09,344,29223
a0f8fa66,P005,S101,2025-09-10,152,37185
0d4cc6b6,P005,S102,2025-09-11,113,2925
772ce82d,P001,S104,2025-09-12,210,3045
f833d124,P003,S101,2025-09-13,308,38423
57602519,P004,S102,2025-09-14,170,23012
10800ed0,P001,S102,2025-09-15,477,36701
a04e2222,P005,S102,2025-09-16,226,13724
30e8c38f,P005,S103,2025-09-17,140,48890
8a599284,P002,S101,2025-09-18,291,17053
57de18f4,P005,S101,2025-09-19,44,13301
5984acf7,P005,S103,2025-09-20,198,4903
a4ed4f3f,P005,S103,2025-09-21,400,31906
51bd4e95,P003,S104,2025-09-22,274,23827
0f2799d4,P003,S102,2025-09-23,233,21977
58d879df,P001,S102,2025-09-24,104,14521
dd215c01,P005,S101,2025-09-25,179,40216
626a7e07,P005,S104,2025-09-26,466,49710
5aec7a1b,P002,S104,2025-09-27,262,44671
6f298376,P003,S103,2025-09-28,303,5015
1c0c8f6a,P003,S104,2025-09-29,279,48091
3ba1de10,P004,S101,2025-09-30,204,22877
b69d77c0,P003,S101,2025-10-01,233,30685
02dc961d,P004,S102,2025-10-02,171,36706
d1cde7a5,P004,S102,2025-10-03,122,6221
daabfddc,P003,S103,2025-10-04,322,25789
7eb3a3c3,P001,S104,2025-10-05,244,13472
b5f36f06,P003,S101,2025-10-06,429,29093
6cd6efd5,P002,S101,2025-10-07,497,26848
aeb11243,P002,S102,2025-10-08,302,28453
2df8bc22,P003,S101,2025-10-09,412,21542
00546be9,P005,S102,2025-10-10,178,30300
9e0ee3a0,P004,S102,2025-10-11,455,10723
47f94aea,P003,S103,2025-10-12,482,44943
ed81f965,P004,S104,2025-10-13,107,49858
0f52ebb0,P004,S103,2025-10-14,423,25957
60a827cf,P003,S102,2025-10-15,22,23071
45fa6f0c,P003,S103,2025-10-16,170,37993
f795c2cf,P005,S103,2025-10-17,313,16310
84695ff8,P002,S102,2025-10-18,173,5779
e4160e1d,P005,S103,2025-10-19,207,44350
d7e6006f,P001,S104,2025-10-20,258,23039
75b529da,P004,S101,2025-10-21,315,2002
2e035ef2,P003,S102,2025-10-22,317,11101
f5c4d377,P004,S101,2025-10-23,393,41444
168baadf,P005,S102,2025-10-24,150,24147
1ca5fc4f,P002,S103,2025-10-25,230,4871
c263a21a,P004,S103,2025-10-26,413,29113
1944e8db,P002,S102,2025-10-27,54,9741
0114ab86,P005,S101,2025-10-28,487,4203
5eaee534,P004,S103,2025-10-29,209,34353
18dd36b7,P005,S101,2025-10-30,128,32056
c1c96f29,P004,S102,2025-10-31,13,19106
c07b0cef,P003,S101,2025-11-01,297,33342
cc930295,P002,S104,2025-11-02,417,41150
c1bec787,P001,S103,2025-11-03,485,30288
55b84ef8,P004,S103,2025-11-04,363,8880
f69979f4,P004,S102,2025-11-05,182,38508
c9725b73,P004,S104,2025-11-06,447,9832
d028d613,P001,S104,2025-11-07,381,32141
cefd720f,P002,S104,2025-11-08,12,13184
10d9ad02,P005,S102,2025-11-09,382,42816
856f5152,P002,S102,2025-11-10,17,33096
b94900d0,P004,S104,2025-11-11,305,47387
1c845966,P002,S103,2025-11-12,262,22760
bf182c5e,P001,S101,2025-11-13,148,20993
ddc18d91,P004,S101,2025-11-14,452,25206
b63e80ff,P001,S104,2025-11-15,210,14834
dd38bc6d,P001,S102,2025-11-16,155,18589
5b1c40ea,P005,S101,2025-11-17,485,34519
0900f0b1,P005,S103,2025-11-18,100,21112
3a94696e,P003,S102,2025-11-19,498,49636
9d436025,P002,S104,2025-11-20,326,3317
180d4286,P002,S102,2025-11-21,320,7168
327984d4,P002,S103,2025-11-22,51,43631
9cf9cbb4,P001,S102,2025-11-23,310,16201
b485874c,P003,S102,2025-11-24,108,32404
b67761b6,P002,S104,2025-11-25,312,19147
cdaee696,P001,S102,2025-11-26,217,45484
011d6151,P002,S103,2025-11-27,144,48346
9788e1cc,P001,S102,2025-11-28,309,5847
849bd4cd,P005,S104,2025-11-29,288,10624
4d8f9cc7,P002,S102,2025-11-30,84,26094
5012b75d,P004,S102,2025-12-01,271,25024
94fcabe9,P005,S102,2025-12-02,136,46850
4d7e54ba,P003,S104,2025-12-03,147,44672
b0b8ecfb,P003,S102,2025-12-04,363,42714
f9bf3c01,P001,S104,2025-12-05,286,48196
7480d58f,P001,S101,2025-12-06,367,42477
54a9d90d,P003,S102,2025-12-07,96,29594
171b64ab,P001,S101,2025-12-08,153,41366
87c6acd6,P003,S103,2025-12-09,65,15275
a031cf95,P001,S102,2025-12-10,226,39784
db15ca61,P005,S102,2025-12-11,85,41462
0b8d4e3b,P005,S102,2025-12-12,304,37956
520926df,P001,S102,2025-12-13,492,38378
8b8b09f9,P001,S101,2025-12-14,392,5834
769aa8a6,P004,S103,2025-12-15,64,40007
75770260,P004,S102,2025-12-16,17,44459
a0d31977,P001,S101,2025-12-17,323,38532
b0b224fb,P005,S101,2025-12-18,492,47238
daa307a5,P002,S103,2025-12-19,272,20391
08445510,P002,S102,2025-12-20,485,28934
658bf43b,P004,S103,2025-12-21,493,42737
c74c9c8b,P003,S101,2025-12-22,307,44543
2dae42cc,P004,S104,2025-12-23,289,21472
eb130e1d,P005,S102,2025-12-24,343,4314
f9c57d49,P002,S104,2025-12-25,125,45285
1466e950,P002,S101,2025-12-26,490,32710
77c4cb19,P001,S104,2025-12-27,374,5087
5661d326,P002,S102,2025-12-28,51,20607
c710073c,P004,S103,2025-12-29,153,35091
745908c4,P003,S102,2025-12-30,128,38791
2ce6801d,P001,S104,2025-12-31,21,27656
2ec5263d,P005,S104,2026-01-01,141,28043
4912eb12,P005,S104,2026-01-02,380,21946
8a10dead,P001,S102,2026-01-03,289,18025
098afb6e,P003,S102,2026-01-04,416,12690
56c30a4a,P004,S101,2026-01-05,143,3755
c55037d3,P004,S104,2026-01-06,463,9172
446f594a,P001,S104,2026-01-07,161,2357
432d4e5a,P001,S102,2026-01-08,145,49283
4f15ec8d,P004,S102,2026-01-09,382,9031
9a737ae6,P002,S104,2026-01-10,105,5532
42b819d8,P003,S101,2026-01-11,490,42803
0f99ac0d,P004,S102,2026-01-12,86,35871
332f4ff6,P005,S101,2026-01-13,180,17825
3bac8594,P001,S102,2026-01-14,127,8469
a7febe8d,P002,S103,2026-01-15,11,46365
cc0f93d0,P003,S103,2026-01-16,436,3078
e6aa128f,P001,S102,2026-01-17,299,24632
c04caab7,P001,S104,2026-01-18,221,45713
d1c45f77,P005,S103,2026-01-19,273,9263
ab4fc5d9,P003,S104,2026-01-20,320,22184
2f6e0179,P003,S102,2026-01-21,411,2418
002f5a10,P001,S103,2026-01-22,281,35884
cadb5bfc,P002,S103,2026-01-23,61,22594
da04e26c,P004,S101,2026-01-24,478,25566
073bf59f,P001,S103,2026-01-25,457,34280
03d984ab,P002,S101,2026-01-26,178,11409
bddff7c2,P005,S104,2026-01-27,470,38619
89999202,P002,S104,2026-01-28,193,37681
d1658ff5,P002,S103,2026-01-29,338,36316
9fcb8d47,P001,S103,2026-01-30,235,9874
a358bbe0,P001,S102,2026-01-31,424,38677
cfe36d59,P001,S103,2026-02-01,292,15471
583724bf,P005,S104,2026-02-02,219,34124
bfeebdcf,P003,S101,2026-02-03,239,32051
0578d920,P003,S102,2026-02-04,461,31944
4db08cd6,P005,S101,2026-02-05,432,47092
239ff90b,P001,S102,2026-02-06,499,17387
0bc7a1fb,P002,S101,2026-02-07,17,41652
717bb820,P002,S101,2026-02-08,89,24045
cec9ac69,P004,S102,2026-02-09,111,48091
6fcd579c,P001,S103,2026-02-10,42,9300
9bbb83c7,P004,S103,2026-02-11,139,42792
0e2baa68,P001,S103,2026-02-12,292,39266
10a932d9,P004,S104,2026-02-13,452,29312
716390b4,P004,S101,2026-02-14,172,6211
8a07a3ab,P005,S102,2026-02-15,122,35156
98b5d1f7,P001,S102,2026-02-16,497,16141
6ea65cf4,P004,S104,2026-02-17,287,21439
7454b145,P002,S104,2026-02-18,492,31316
49023f61,P002,S101,2026-02-19,19,3279
2260d106,P003,S104,2026-02-20,454,14156
c3e884bf,P005,S104,2026-02-21,425,30416
99720d1e,P003,S101,2026-02-22,52,33105
8f447667,P005,S104,2026-02-23,123,15554
cece748f,P005,S104,2026-02-24,402,12906
44bb3241,P005,S103,2026-02-25,491,36365
d85e11fe,P001,S101,2026-02-26,234,29821
764a9b1a,P002,S103,2026-02-27,245,24053
e87877ea,P005,S103,2026-02-28,490,44097
9449e0b4,P005,S104,2026-03-01,335,3574
d106bfa0,P001,S101,2026-03-02,83,6629
0010d204,P002,S101,2026-03-03,480,40447
1579b425,P005,S103,2026-03-04,41,48959
3cf7a049,P004,S103,2026-03-05,458,36890
e725abac,P004,S104,2026-03-06,181,47520
7d3bcf69,P003,S102,2026-03-07,362,23727
9a7fa679,P005,S101,2026-03-08,31,13862
234dc457,P005,S102,2026-03-09,350,32523
a4f203c7,P004,S104,2026-03-10,330,20244
c1cd5c1e,P001,S104,2026-03-11,182,23926
a9b264c4,P005,S104,2026-03-12,202,28102
6a650e3f,P005,S102,2026-03-13,206,9188
c80a3e9c,P002,S101,2026-03-14,225,1291
d9db6fbe,P003,S101,2026-03-15,438,23814
5e851646,P005,S102,2026-03-16,414,3163
3bacc970,P005,S101,2026-03-17,317,2595
fcdd84c7,P003,S104,2026-03-18,22,44319
4d395b91,P001,S101,2026-03-19,65,35266
f0dca079,P004,S102,2026-03-20,293,39837
69acabd8,P002,S104,2026-03-21,159,41090
f15f3901,P005,S101,2026-03-22,269,14419
52952aaf,P004,S103,2026-03-23,102,4068
1c38702a,P004,S103,2026-03-24,96,47433
4ae41705,P005,S102,2026-03-25,389,43312
7180d62b,P002,S102,2026-03-26,71,12560
fa51ad6b,P001,S102,2026-03-27,379,32036
8ae1791e,P002,S104,2026-03-28,401,49247
5f701b16,P005,S103,2026-03-29,494,41949
dfeb942b,P002,S104,2026-03-30,416,33913
dc351d35,P003,S104,2026-03-31,460,2925
bc1f73c6,P004,S102,2026-04-01,156,34545
31d1efd3,P003,S104,2026-04-02,478,49141
32abaa09,P002,S103,2026-04-03,148,1205
1fefa29e,P005,S102,2026-04-04,175,24925
767cf882,P002,S104,2026-04-05,256,43330
74d02809,P003,S102,2026-04-06,95,8355
f4612253,P005,S101,2026-04-07,88,29628
293602e5,P003,S104,2026-04-08,247,13271
905a1ec1,P002,S101,2026-04-09,429,14315
3ad2ab9d,P003,S102,2026-04-10,498,7149
98b8603b,P003,S104,2026-04-11,285,24331
1cc6fe39,P003,S101,2026-04-12,217,26264
1bc9bed8,P005,S104,2026-04-13,33,16955
c4aca1a3,P005,S101,2026-04-14,177,30617
f508513a,P003,S104,2026-04-15,152,33170
1c9b4a8d,P005,S102,2026-04-16,194,37148
ed336021,P003,S103,2026-04-17,384,13292
ddcdcdab,P004,S103,2026-04-18,284,33504
2d5dd53f,P002,S103,2026-04-19,39,13477
febede3b,P004,S101,2026-04-20,64,21950
e7d93939,P003,S104,2026-04-21,429,11500
cdd28a83,P004,S102,2026-04-22,436,31859
6c75f64b,P003,S104,2026-04-23,256,42149
e3171fb1,P001,S103,2026-04-24,48,18904
9dab7dc3,P001,S102,2026-04-25,128,29399
89b25002,P003,S102,2026-04-26,407,7776
99af2615,P005,S102,2026-04-27,152,9254
aaf7739e,P002,S101,2026-04-28,367,49528
07684704,P005,S103,2026-04-29,342,9479
1aa11976,P004,S102,2026-04-30,85,2493
3534df70,P003,S102,2026-05-01,200,13414
d0d426e0,P005,S104,2026-05-02,282,43264
774204e2,P001,S101,2026-05-03,428,4536
d63be30a,P001,S104,2026-05-04,197,9021
232173f1,P003,S102,2026-05-05,301,9939
695ad6fe,P004,S104,2026-05-06,71,49683
fed68ce7,P004,S102,2026-05-07,418,11335
860ae5d8,P002,S103,2026-05-08,495,6582
69fef6cf,P003,S103,2026-05-09,495,5915
e1eab2ac,P005,S103,2026-05-10,319,39114
2c7dc7bc,P002,S102,2026-05-11,99,48314
2568947f,P001,S102,2026-05-12,295,23096
58dc8051,P002,S103,2026-05-13,306,14914
05da1895,P001,S102,2026-05-14,163,10558
ad705976,P002,S103,2026-05-15,99,29619
7858ec39,P002,S101,2026-05-16,223,38543
a1cd6f58,P001,S103,2026-05-17,421,16326
c9b8a005,P002,S103,2026-05-18,281,8261
b9624cd2,P004,S101,2026-05-19,484,3093
7531e941,P005,S104,2026-05-20,173,14900
3f818c8b,P001,S103,2026-05-21,326,40248
5010dfb8,P001,S104,2026-05-22,431,9954
481577d2,P004,S103,2026-05-23,414,34477
9acc72c8,P005,S103,2026-05-24,136,4933
9c32c337,P001,S101,2026-05-25,104,7901
21434885,P003,S103,2026-05-26,349,16521
85bee85b,P003,S101,2026-05-27,220,19591
62f6ff3d,P002,S101,2026-05-28,44,46610
64bbe242,P005,S104,2026-05-29,278,35533
e9d30f8a,P001,S104,2026-05-30,63,38832
29c35df8,P002,S102,2026-05-31,10,13534
8130812a,P001,S101,2026-06-01,349,46419
29746f25,P003,S102,2026-06-02,39,29483
fa087df2,P005,S102,2026-06-03,419,3077
5db57ac5,P003,S101,2026-06-04,172,19145
fa0976d2,P004,S102,2026-06-05,458,12544
b3895df3,P005,S101,2026-06-06,41,33056
04a7866b,P004,S104,2026-06-07,84,46242
bee8bb33,P001,S102,2026-06-08,61,46353
547df3fc,P002,S101,2026-06-09,484,16210
fce7a05a,P003,S104,2026-06-10,250,34134
da83af42,P002,S103,2026-06-11,226,7559
7778478f,P003,S101,2026-06-12,35,41307
273e3765,P003,S101,2026-06-13,238,17018
b61a2a15,P001,S103,2026-06-14,446,23215
ebbfc71a,P005,S103,2026-06-15,14,5556
2010b803,P001,S103,2026-06-16,150,24576
ab9e034d,P003,S102,2026-06-17,414,14294
d6ab9fc8,P005,S104,2026-06-18,242,19973
882123e4,P001,S104,2026-06-19,60,31672
8864a846,P001,S102,2026-06-20,202,28613
21a69886,P002,S102,2026-06-21,398,48990
526dba5c,P003,S102,2026-06-22,473,46112
d2fb926f,P003,S102,2026-06-23,192,26820
24d2de69,P003,S101,2026-06-24,42,23090
d23cf0be,P004,S102,2026-06-25,440,21508
f5bd3d7d,P004,S103,2026-06-26,198,5659
7b1f713f,P001,S103,2026-06-27,471,20440
e394e109,P001,S104,2026-06-28,12,23870
77905c12,P005,S103,2026-06-29,289,31141
34ca17f5,P001,S102,2026-06-30,398,24090
74313705,P004,S104,2026-07-01,373,13978
3a306b6f,P004,S102,2026-07-02,247,16669
b3050374,P004,S101,2026-07-03,215,10708
6186d0d2,P001,S102,2026-07-04,130,10930
6c5f060d,P005,S101,2026-07-05,457,15169
f9300d7e,P002,S104,2026-07-06,362,4544
5e84750f,P003,S102,2026-07-07,123,41653
16997dfa,P003,S103,2026-07-08,414,39552
d635d204,P002,S104,2026-07-09,317,28910
a2938904,P003,S102,2026-07-10,210,23615
88e1e42e,P002,S104,2026-07-11,144,37332
531a4a46,P003,S101,2026-07-12,464,45341
b4731f83,P003,S101,2026-07-13,300,42705
cac8d9fc,P003,S104,2026-07-14,499,10920
1a7ac257,P004,S101,2026-07-15,93,6578
7c567daa,P002,S103,2026-07-16,363,19935
4476aaba,P002,S101,2026-07-17,268,37833
48e985db,P003,S104,2026-07-18,241,3050
47bc3ac6,P002,S103,2026-07-19,367,42637
59eb9b76,P001,S101,2026-07-20,227,47899
c0b2275d,P003,S102,2026-07-21,182,42929
2777aca2,P004,S102,2026-07-22,241,16220
2e435cc0,P001,S102,2026-07-23,144,48863
26c6e743,P005,S104,2026-07-24,315,11332
b7d521d4,P004,S104,2026-07-25,221,35763
8c94ccbe,P001,S104,2026-07-26,29,40567
86d94a1a,P001,S102,2026-07-27,452,40784
cece7dd7,P001,S101,2026-07-28,29,4796
df0deac4,P005,S102,2026-07-29,137,29147
718ef016,P001,S101,2026-07-30,306,4445
dfc0f206,P002,S104,2026-07-31,250,49419
80e95cca,P003,S104,2026-08-01,141,48377
23a15fa4,P004,S101,2026-08-02,286,49339
4631180f,P001,S102,2026-08-03,358,49325
145fc876,P003,S102,2026-08-04,46,48883
61304772,P001,S103,2026-08-05,423,29320
bd236e38,P005,S101,2026-08-06,280,20970
7d85ab34,P005,S103,2026-08-07,79,20542
7caefaaf,P005,S104,2026-08-08,78,15636
934c9c88,P004,S102,2026-08-09,462,22104
02984bfd,P005,S104,2026-08-10,62,35655
d9232b70,P005,S103,2026-08-11,104,48214
ab37455f,P003,S102,2026-08-12,219,22426
17857635,P002,S103,2026-08-13,39,16047
5f609a95,P002,S103,2026-08-14,464,1711
56b1176a,P004,S101,2026-08-15,256,10989
5f4bfb2a,P005,S104,2026-08-16,126,27688
7d87c5e3,P002,S103,2026-08-17,26,3955
b1814409,P005,S103,2026-08-18,259,21079
3ace7679,P002,S102,2026-08-19,54,8730
8036d4e0,P003,S101,2026-08-20,307,24821
db48c9e8,P001,S103,2026-08-21,257,49799
061883d0,P002,S104,2026-08-22,20,24796
856d12bd,P005,S104,2026-08-23,471,13625
600bd232,P005,S101,2026-08-24,334,28796
104f1de7,P001,S102,2026-08-25,49,1731
37a941a1,P004,S102,2026-08-26,327,24035
917274e9,P002,S101,2026-08-27,368,26287
19cc3cea,P001,S103,2026-08-28,199,22723
8e4f5871,P005,S101,2026-08-29,57,20173
51ee53fb,P004,S103,2026-08-30,37,37695
1d11dfd9,P003,S102,2026-08-31,300,32767
8c7b6845,P005,S103,2026-09-01,390,35759
705f6876,P004,S101,2026-09-02,46,13307
94fa62aa,P001,S103,2026-09-03,79,39533
4c1d4ead,P003,S102,2026-09-04,291,16331
aa4e23dc,P002,S101,2026-09-05,415,43054
dc0eff35,P001,S103,2026-09-06,182,48450
41b6f482,P002,S101,2026-09-07,493,15981
ebe4ed42,P004,S101,2026-09-08,19,12100
3b2215a4,P005,S102,2026-09-09,310,49467
69f17c3b,P001,S104,2026-09-10,11,4004
2cb2bf0e,P003,S102,2026-09-11,63,17422
7e66acc2,P002,S102,2026-09-12,182,18775
ceff98c0,P003,S102,2026-09-13,107,11872
866ea765,P001,S103,2026-09-14,53,2967
4f4113f4,P005,S104,2026-09-15,192,14119
aa0bb2c8,P001,S101,2026-09-16,287,1833
e63ec967,P004,S102,2026-09-17,144,48828
e2c433d6,P002,S101,2026-09-18,107,17206
b5b08c09,P001,S102,2026-09-19,346,45743
59e6f546,P004,S101,2026-09-20,364,43672
7178f53a,P005,S104,2026-09-21,449,44656
a71587f9,P001,S104,2026-09-22,56,17615
65832c80,P001,S101,2026-09-23,160,33558
056ec664,P005,S102,2026-09-24,29,19787
cd8b292b,P001,S103,2026-09-25,156,22754
87d7496e,P004,S103,2026-09-26,110,18521
55f0e17b,P003,S104,2026-09-27,41,44086
a9dea3eb,P005,S104,2026-09-28,16,28184
0177b90e,P005,S104,2026-09-29,211,6957
8230da8f,P005,S103,2026-09-30,363,22394
92923c4a,P001,S101,2026-10-01,278,31160
4d6ff9d0,P005,S102,2026-10-02,385,39607
9334834e,P004,S104,2026-10-03,44,16974
66f1eb61,P004,S103,2026-10-04,171,49420
e9f1bb02,P004,S102,2026-10-05,469,24709
4a94304a,P001,S102,2026-10-06,277,21410
3ae7760b,P001,S103,2026-10-07,373,15996
37c36a17,P004,S103,2026-10-08,409,7821
d0c44097,P001,S104,2026-10-09,104,3957
f5628d9f,P003,S104,2026-10-10,470,38882
bab04c7c,P004,S101,2026-10-11,469,22791
b62132a8,P001,S103,2026-10-12,37,45086
90248cdc,P003,S104,2026-10-13,394,37705
dcf98617,P005,S104,2026-10-14,433,28709
a31a5bdc,P005,S103,2026-10-15,265,36563
a4615b0d,P004,S101,2026-10-16,275,29234
9748e220,P001,S102,2026-10-17,36,6985
cb07adb0,P001,S104,2026-10-18,261,45718
3d4d3071,P002,S103,2026-10-19,435,12351
78954ad6,P005,S104,2026-10-20,360,40168
4edb2bcd,P005,S103,2026-10-21,172,9245
c652ad35,P004,S102,2026-10-22,289,18369
853ebc29,P001,S103,2026-10-23,342,19050
f86c61d4,P005,S104,2026-10-24,125,15013
fa8bd64b,P005,S101,2026-10-25,58,6726
d9f4b1b5,P003,S102,2026-10-26,359,32484
13cba2e9,P005,S104,2026-10-27,270,5150
be912ff5,P004,S104,2026-10-28,178,8566
be71ed1d,P005,S101,2026-10-29,367,1777
990b8441,P001,S102,2026-10-30,360,35582
fbe715f7,P001,S102,2026-10-31,229,34345
7a7337fb,P004,S103,2026-11-01,405,37455
ffe953c1,P005,S103,2026-11-02,414,39322
abdf17c1,P003,S104,2026-11-03,439,28383
eace35ca,P002,S102,2026-11-04,318,21273
4499676d,P002,S102,2026-11-05,268,23985
01a88d0c,P002,S101,2026-11-06,98,27293
93064cea,P004,S104,2026-11-07,223,21410
c4706cae,P002,S104,2026-11-08,390,31695
cf9d141e,P003,S103,2026-11-09,77,21514
3f3a420a,P003,S104,2026-11-10,366,46716
038d6f46,P003,S101,2026-11-11,256,30050
301eb1f4,P004,S102,2026-11-12,139,18294
e2b97b99,P003,S101,2026-11-13,359,1447
4f7b0ade,P003,S101,2026-11-14,198,3110
7196cee9,P002,S101,2026-11-15,461,10755
269de1df,P003,S101,2026-11-16,11,2831
9aecacfe,P002,S102,2026-11-17,159,2828
ea2fb958,P003,S101,2026-11-18,318,30146
d33db5d9,P003,S101,2026-11-19,445,15619
a94a5e82,P005,S102,2026-11-20,10,49825
329e5f12,P002,S104,2026-11-21,184,36410
ccc57459,P002,S103,2026-11-22,19,47443
154febe0,P004,S103,2026-11-23,102,17778
2c241a43,P005,S101,2026-11-24,330,8139
e6510f72,P005,S103,2026-11-25,48,12986
c837bdba,P005,S101,2026-11-26,440,24832
ccb3348e,P004,S104,2026-11-27,147,25035
31940a2c,P003,S102,2026-11-28,66,15386
8e08375d,P003,S101,2026-11-29,402,48719
f7498ef6,P003,S102,2026-11-30,43,42892
24ddf896,P001,S101,2026-12-01,422,22610
49c4402b,P005,S101,2026-12-02,152,23009
81d63d46,P002,S104,2026-12-03,238,12908
d687032a,P003,S103,2026-12-04,260,42914
17fc2517,P005,S104,2026-12-05,226,29493
9944617e,P002,S102,2026-12-06,298,42840
ff5ef1ce,P001,S102,2026-12-07,374,34683
7902e304,P002,S103,2026-12-08,391,8749
46ae6832,P003,S101,2026-12-09,207,29416
f0f66578,P001,S103,2026-12-10,282,6587
bcf50c92,P002,S101,2026-12-11,93,6758
f8de5e85,P002,S104,2026-12-12,290,40795
7f4dd1ce,P001,S102,2026-12-13,70,36825
28da8742,P002,S103,2026-12-14,276,7396
6440726b,P005,S102,2026-12-15,496,3850
1780c041,P003,S103,2026-12-16,373,16625
c5fc244d,P003,S104,2026-12-17,115,49275
b96d8c8d,P001,S101,2026-12-18,266,29752
b1bd9c69,P005,S103,2026-12-19,162,24142
bb7aa2b9,P004,S104,2026-12-20,116,47643
f28dc476,P002,S102,2026-12-21,114,6435
3e44f4db,P003,S102,2026-12-22,222,44657
e4daad1b,P002,S104,2026-12-23,452,13259
c8e98254,P001,S101,2026-12-24,192,3696
039f84ce,P002,S103,2026-12-25,53,3227
9d34fbe8,P002,S102,2026-12-26,233,14317
2e95338a,P001,S102,2026-12-27,136,47623
6084b2e3,P004,S103,2026-12-28,12,43821
b69888d0,P001,S102,2026-12-29,80,22796
86070067,P004,S101,2026-12-30,157,18000
d5143baf,P001,S102,2026-12-31,374,8837
eb380c17,P001,S102,2027-01-01,39,42158
d328ea40,P003,S101,2027-01-02,416,34076
9c02753b,P005,S104,2027-01-03,57,23825
48148dfa,P005,S103,2027-01-04,136,17023
53957fa4,P003,S102,2027-01-05,411,9277
9b8d6760,P004,S102,2027-01-06,296,2591
eebd0f0d,P002,S102,2027-01-07,272,45067
e7941120,P003,S103,2027-01-08,27,7229
372c492d,P003,S103,2027-01-09,181,4888
bc6712bd,P002,S102,2027-01-10,360,20424
f0883e2b,P001,S102,2027-01-11,219,37826
8327fe7a,P003,S101,2027-01-12,81,7202
bcfcc7b4,P005,S104,2027-01-13,260,31284
a5b10e33,P001,S103,2027-01-14,299,38158
38dcb0d1,P002,S101,2027-01-15,493,30584
13508a35,P003,S102,2027-01-16,211,29698
cf1dae60,P005,S104,2027-01-17,317,22873
3f0c1402,P005,S103,2027-01-18,411,41144
102659e7,P001,S102,2027-01-19,122,2136
202f8914,P005,S103,2027-01-20,57,15270
51454637,P004,S101,2027-01-21,419,39972
e32bf942,P002,S102,2027-01-22,313,31922
fd687a48,P002,S102,2027-01-23,497,36026
29b666e1,P002,S101,2027-01-24,252,42208
5a410a36,P003,S102,2027-01-25,24,2525
5fe54bdb,P001,S104,2027-01-26,475,48138
413a3f24,P003,S103,2027-01-27,180,13715
64838915,P005,S103,2027-01-28,121,27797
611a1d0f,P003,S103,2027-01-29,287,27989
1630ddb2,P005,S104,2027-01-30,340,25797
1fc84cb7,P001,S103,2027-01-31,159,3302
bde70142,P005,S101,2027-02-01,487,6563
5459362f,P004,S102,2027-02-02,411,28062
7737536a,P001,S104,2027-02-03,387,14653
07cc4dff,P001,S104,2027-02-04,309,13542
a0be8634,P002,S101,2027-02-05,424,30682
e1490b95,P002,S104,2027-02-06,463,21275
92d3a7de,P004,S104,2027-02-07,436,28903
b3942f5e,P001,S101,2027-02-08,309,18202
